Time,collection_number,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,tag_size
2025-07-31 16:10:47.846,2,0,0.001134267896026571,0.20899086045583848,0.5761892681375669,0.9844746417070971,-0.03335540081842703,0.1723284569417512,-0.05287464053831342,0.8798201241044332,0.4723566677933144,-0.16737369035671962,-0.4741349664990988,0.86439694661612,0.08
2025-07-31 16:10:47.880,2,0,0.001142755395282049,0.20888116814507923,0.5758200506008244,0.9834476055787398,-0.03464251089137865,0.1778502277777109,-0.05523434133029401,0.8775175104276981,0.47635300611057724,-0.17256875331082253,-0.4782916634564268,0.8610790382124238,0.08
2025-07-31 16:10:47.911,2,0,0.0011095146959138372,0.2089093843961957,0.575889825733425,0.9838866232488033,-0.03314294879791485,0.17569478517317152,-0.05494126055384835,0.8790793143217636,0.47349869801334366,-0.17014279438407687,-0.47552192807120497,0.8630934627504843,0.08
2025-07-31 16:10:47.941,2,0,0.001096615026414771,0.2086837795599415,0.5753763175170239,0.9830241998075223,-0.034825278962605344,0.18014056327756053,-0.056603112073255774,0.8763681564372423,0.4783042359068263,-0.17452653178357297,-0.4803811552589955,0.8595198865504105,0.08
2025-07-31 16:10:47.974,2,0,0.0010776391406637962,0.20851037786884288,0.5747716696763855,0.9822871024147866,-0.03571556542400675,0.18394685867392596,-0.05864740502880614,0.8737482399885516,0.48282967493754525,-0.17796777886164944,-0.4850653682787011,0.8561770016671197,0.08
2025-07-31 16:10:48.006,2,0,0.0010926665367815734,0.2087089014034564,0.5753486229576552,0.9831386330044701,-0.0342786428586393,0.17962016294912814,-0.05658834642563548,0.8770235108612991,0.47710325973035767,-0.17388555817811252,-0.47922305457927494,0.8602959238638734,0.08
2025-07-31 16:10:48.039,2,0,0.0011145128893304912,0.2088253426701955,0.5754894555238967,0.9829396731907333,-0.033479524917189196,0.18085552321954054,-0.056795961617017665,0.879989964994465,0.4715844359741311,-0.17493946842177358,-0.4738109147332513,0.8630755467906311,0.08
2025-07-31 16:10:48.070,2,0,0.0011668800352876854,0.2088606685554077,0.5757654096040782,0.9833371021875481,-0.034863227706945776,0.17841720437011804,-0.05501955805844255,0.8783361412380787,0.4748667931389337,-0.17326566795660497,-0.47677057202479983,0.861782356490719,0.08
2025-07-31 16:10:48.102,2,0,0.0011439106318879065,0.20886539684161795,0.5757464395710643,0.9835344773155563,-0.03435937791256277,0.17742425167117648,-0.054919596943967,0.8785030679955006,0.4745694863705468,-0.17217366175791085,-0.4764995201172338,0.8621510526148642,0.08
2025-07-31 16:10:48.133,2,0,0.0011453647410403231,0.2088857122664473,0.5759073519183812,0.9836115936892095,-0.0344969121919953,0.17696947705576554,-0.05466742957592463,0.8782607344358663,0.47504689714988535,-0.17181299398978725,-0.47693610200674696,0.8619815831552755,0.08
2025-07-31 16:10:48.165,2,0,0.0011591810983407184,0.20894954593811238,0.5761859464692217,0.9845559341155207,-0.0340003584657565,0.17173697395177784,-0.05286724406125137,0.8774228806749307,0.4767957036021548,-0.16689717524057035,-0.47851129985853597,0.862074398648059,0.08
2025-07-31 16:10:48.214,2,0,0.0011228809779933661,0.20890841868658055,0.5760937601902281,0.9843614672599648,-0.03335867121217034,0.17297312169458218,-0.05429531718576042,0.8766517315923196,0.478052047404763,-0.16758436772416477,-0.479967645317001,0.8611309651518435,0.08
2025-07-31 16:10:48.245,2,0,0.0010954521012963257,0.2087505321244068,0.5756562384536368,0.9834375101143226,-0.03411338244468726,0.17800826059013336,-0.05714786747440925,0.873669064772475,0.4831526534157884,-0.172002281796695,-0.4853232349659061,0.8572494226646981,0.08
2025-07-31 16:10:48.276,2,0,0.001302311898808586,0.20869335302722838,0.5760851376127475,0.9882127543939492,-0.0316759305630922,0.1497737876802418,-0.046012828378909354,0.8716615744834545,0.4879435614839066,-0.1460081219579823,-0.4890835664709947,0.859929586262919,0.08
2025-07-31 16:10:48.307,2,0,0.00129031677341344,0.20892170726532264,0.5770240560997647,0.9871070360327909,-0.033690117106279505,0.1564757982051017,-0.04601435204285603,0.8766011442081784,0.4790126442788214,-0.15330485582862222,-0.48003688398109345,0.8637489283333946,0.08
2025-07-31 16:10:48.339,2,0,0.0012756354857202568,0.20889841532370906,0.5769634239867786,0.9870861827955864,-0.03368599633615793,0.15660817789910622,-0.04609105278439418,0.8765734118951057,0.47905601803108466,-0.1534160440999048,-0.48008781197757255,0.8637008800524189,0.08
2025-07-31 16:10:48.372,2,0,0.0012019438969348754,0.20854091250760304,0.5760296176692753,0.985569798264617,-0.03551470092462583,0.16550189958691366,-0.050880281576438646,0.8703688386153986,0.489764516593419,-0.16144153646241352,-0.4911178990685612,0.8560022427068388,0.08
